region,pv,wind_onshore,wind_offshore,year
DE25,,,,2015
DE26,,,,2015
DE27,,,,2015
DE30,5.563253012048192,1768.5,417.25,2015
DE40,8.58957887223412,712.5467523197716,168.90649536045677,2015
DE50,693.9999999999999,352.0,91.125,2015
DE60,,,,2015
DE71,,,,2015
DE72,1181.0,1193.0,216.16666666666666,2015
DE73,,,,2015
DE80,15.307142857142857,181.75,130.0625,2015
DE91,,,,2015
DE92,,,,2015
DE93,,,,2015
DE94,,,,2015
DEA1,1760.75,2358.0,1317.2857142857142,2015
DEA2,1951.952380952381,993.1428571428571,561.2222222222223,2015
DEA3,,,,2015
DEA4,2295.0,2326.0,297.875,2015
DEA5,,,,2015
DEB1,1619.0,822.5,186.29999999999998,2015
DEB2,,,,2015
DEB3,,,,2015
DEC0,1494.0,371.0,113.83333333333334,2015
DED2,3.7394578313253013,955.5,141.24999999999997,2015
DED4,,,,2015
DED5,7.109452736318408,1520.0,271.66666666666663,2015
DEE0,16.619047619047624,4415.0,787.3333333333334,2015
DEF0,,,,2015
DEG0,,,,2015
DE11,701.8,3273.394736842105,225.21052631578948,2016
DE12,341.43333333333334,531.4,4652.999999999999,2016
DE13,30.439393939393938,445.8,3577.0,2016
DE14,2.0738724727838256,719.5,688.4999999999999,2016
DE21,74.23655913978494,1355.4745762711864,324.54237288135596,2016
DE22,42.82857142857143,88.99999999999997,670.0,2016
DE23,34.71052631578947,90.82142857142857,628.4999999999999,2016
DE24,5.87292817679558,754.0,463.99999999999994,2016
DE25,222.08333333333334,269.33333333333337,896.5,2016
DE26,,,,2016
DE27,11.380405663987753,852.9743589743591,199.53846153846155,2016
DE30,,,,2016
DE40,11.712112346401403,458.0803588843378,164.27677004095966,2016
DE50,51.46153846153847,75.66666666666666,317.5,2016
DE60,,,,2016
DE71,269.0,2604.1399999999994,274.35999999999996,2016
DE72,110.47916666666666,280.16666666666674,464.3333333333333,2016
DE73,238.83333333333334,417.3333333333333,582.0,2016
DE80,,,,2016
DE91,1071.4999999999998,282.3333333333333,1027.5,2016
DE92,426.99999999999994,203.49999999999997,1010.4999999999999,2016
DE93,311.85714285714283,419.5357142857143,1061.5,2016
DE94,627.4999999999999,1701.0,1425.0,2016
DEA1,,,,2016
DEA2,,,,2016
DEA3,81.36111111111111,2410.0,2225.0,2016
DEA4,304.4285714285714,2275.0,1817.0,2016
DEA5,,,,2016
DEB1,,,,2016
DEB2,567.9999999999999,198.5,412.99999999999994,2016
DEB3,,,,2016
DEC0,31.60526315789474,404.33333333333337,1796.0,2016
DED2,15.224824355971895,443.2857142857142,153.57142857142858,2016
DED4,6.450980392156864,173.8333333333334,586.3333333333333,2016
DED5,6.436893203883495,141.53333333333336,596.6666666666666,2016
DEE0,120.19999999999995,681.4000000000002,986.3999999999999,2016
DEF0,58.92682926829268,2961.0,1524.9999999999998,2016
DEG0,27.788461538461522,307.75,689.0833333333334,2016
DE11,,,,2017
DE12,,,,2017
DE13,,,,2017
DE14,,,,2017
DE21,19.7444089456869,3642.0,3003.0,2017
DE22,,,,2017
DE23,,,,2017
DE24,,,,2017
DE25,,,,2017
DE26,,,,2017
DE27,,,,2017
DE30,,,,2017
DE40,17.322834645669293,1013.9999999999999,502.50000000000006,2017
DE50,22.740000000000002,93.44999999999999,134.75,2017
DE60,50.74,333.75,1210.4999999999998,2017
DE71,,,,2017
DE72,,,,2017
DE73,9.63483146067416,311.0674157303371,123.86516853932584,2017
DE80,31.0,567.9999999999999,134.8,2017
DE91,46.52000000000001,143.2276923076923,1178.0,2017
DE92,45.16666666666667,110.22222222222223,1105.0,2017
DE93,69.29958677685951,199.0909090909091,1116.409090909091,2017
DE94,67.875,834.75,1449.125,2017
DEA1,392.7647058823529,2251.9999999999995,646.1333333333333,2017
DEA2,158.1440693598967,237.2304002951485,585.7063272458956,2017
DEA3,208.10909090909092,730.8000000000001,224.53333333333333,2017
DEA4,13.521212121212113,462.20000000000016,461.1999999999998,2017
DEA5,9.530660377358492,628.8947368421054,414.8421052631578,2017
DEB1,20.818181818181802,229.0,74.54545454545455,2017
DEB2,1.279340082489689,105.4308211473566,42.074428196475445,2017
DEB3,,,,2017
DEC0,168.3333333333333,312.0,75.5,2017
DED2,36.12962962962963,455.5,863.5,2017
DED4,,,,2017
DED5,30.211538461538463,1583.0,741.5,2017
DEE0,69.0,587.4285714285714,2182.0,2017
DEF0,69.26190476190477,570.3333333333334,1195.3333333333333,2017
DEG0,26.270270270270274,89.71562867215043,981.0,2017
DE11,,,,2018
DE12,12.472826086956527,471.25,333.0,2018
DE13,58.05128205128206,2052.0,204.57142857142856,2018
DE14,28.45833333333334,296.00000000000006,300.99999999999994,2018
DE21,14.951036682615623,510.29999999999995,691.9555555555556,2018
DE22,,,,2018
DE23,90.35714285714286,150.625,332.15,2018
DE24,1.704869565217391,52.400000000000006,304.84,2018
DE25,,,,2018
DE26,,,,2018
DE27,0.0,666.5,646.0,2018
DE30,,,,2018
DE40,54.22807017543859,342.33333333333337,633.3333333333333,2018
DE50,,,,2018
DE60,18.58536585365854,369.7142857142857,1651.9999999999998,2018
DE71,,,,2018
DE72,,,,2018
DE73,,,,2018
DE80,4.562499999999999,1150.0,550.0,2018
DE91,61.94444444444445,2472.0,579.6666666666667,2018
DE92,,,,2018
DE93,0.4268292682926819,930.5,1758.0,2018
DE94,,,,2018
DEA1,,,,2018
DEA2,,,,2018
DEA3,,,,2018
DEA4,,,,2018
DEA5,,,,2018
DEB1,,,,2018
DEB2,,,,2018
DEB3,,,,2018
DEC0,,,,2018
DED2,97.68813559322035,132.94915254237287,176.30508474576268,2018
DED4,8.292452830188678,268.7075471698113,135.5,2018
DED5,1.691489361702127,398.2765957446808,316.1702127659575,2018
DEE0,,,,2018
DEF0,8.987146529562983,1838.2519280205654,1032.7480719794346,2018
DEG0,23.675675675675663,1032.0,536.1621621621622,2018
DE11,0.0,334.16666666666663,1208.2222222222222,2019
DE12,52.48161764705882,163.41176470588235,1366.5882352941176,2019
DE13,9.871651785714285,79.64285714285714,730.5,2019
DE14,0.9085401891252944,50.97222222222223,578.25,2019
DE21,4.936834192439862,562.8,256.7916666666667,2019
DE22,0.0,442.3333333333333,875.6666666666667,2019
DE23,0.0,1122.0,1127.9999999999998,2019
DE24,7.306122448979593,859.0,127.71428571428571,2019
DE25,10.931612318840578,378.71875000000006,75.125,2019
DE26,2.134817813765182,65.89473684210526,482.62172739541154,2019
DE27,1.2397129186602875,96.6,584.85,2019
DE30,,,,2019
DE40,248.09821428571425,552.5714285714286,1158.2142857142858,2019
DE50,,,,2019
DE60,,,,2019
DE71,12.925438596491228,933.6153846153846,633.0769230769231,2019
DE72,3.3840304182509504,897.0,905.0,2019
DE73,,,,2019
DE80,,,,2019
DE91,,,,2019
DE92,,,,2019
DE93,,,,2019
DE94,,,,2019
DEA1,,,,2019
DEA2,0.0,8058.999999999999,816.5,2019
DEA3,,,,2019
DEA4,,,,2019
DEA5,,,,2019
DEB1,1.9141201264488943,296.2692307692307,105.92307692307695,2019
DEB2,2.5602040816326532,89.28571428571428,135.85714285714283,2019
DEB3,130.71153846153848,888.25,374.5,2019
DEC0,12.66479250334672,74.1686746987952,147.95180722891564,2019
DED2,257.12499999999994,189.85714285714286,865.5,2019
DED4,,,,2019
DED5,,,,2019
DEE0,,,,2019
DEF0,,,,2019
DEG0,,,,2019
